Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
CUST-05013,Male,70,Yes,0,Oakland,90737,34.706134,-114.774739,11,53,Offer B,Yes,25.84,No,Yes,Fiber Optic,95.4,,No,Yes,Yes,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,76.85,3879.16,0.0,0,1447.99,5327.15,Stayed,,
CUST-05014,Male,31,No,0,San Francisco,90510,33.067634,-115.80253,5,69,Offer C,Yes,13.97,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,98.89,6437.85,0.0,0,901.87,7339.72,Stayed,,
CUST-05015,Male,33,No,0,Riverside,91269,41.923808,-120.453987,11,2,Offer B,Yes,3.67,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,76.18,146.27,0.0,0,7.69,153.96,Joined,,
CUST-05016,Male,60,Yes,0,San Francisco,96095,40.763757,-122.252392,0,18,Offer D,Yes,38.6,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,79.97,1482.49,0.0,0,732.8,2215.29,Stayed,,
CUST-05017,Male,29,Yes,3,Sacramento,94267,37.450032,-114.989315,8,32,Offer D,Yes,4.56,,Yes,DSL,181.5,No,Yes,No,,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,37.35,1118.17,0.0,0,142.67,1260.84,Stayed,,
CUST-05018,Female,36,No,3,San Francisco,95746,39.29348,-120.486228,6,29,Offer D,Yes,13.58,No,Yes,Fiber Optic,126.2,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,43.7,1330.66,0.0,10,375.85,1716.51,Stayed,,
CUST-05019,Female,58,No,0,Los Angeles,94817,37.787656,-116.489851,0,49,Offer B,Yes,38.58,Yes,Yes,Cable,144.0,No,Yes,No,No,,No,No,Yes,Month-to-Month,No,Bank Withdrawal,105.49,4844.61,0.0,30,1902.79,6777.4,Churned,Attitude,Service attitude
CUST-05020,Male,70,No,0,Long Beach,93043,40.21,-114.208916,3,60,Offer E,No,25.58,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,82.96,4671.91,0.0,0,1508.2,6180.11,Stayed,,
CUST-05021,Male,46,Yes,1,Riverside,94911,40.525269,-118.494596,4,28,None,Yes,40.86,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,45.13,1095.89,0.0,0,1203.25,2299.14,Stayed,,
CUST-05022,Female,76,Yes,0,Fresno,91059,34.711509,-119.509243,1,27,None,Yes,20.72,Yes,Yes,Cable,112.4,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,84.59,2160.58,0.0,0,607.73,2768.31,Churned,Competitor,Service attitude
CUST-05023,Male,81,Yes,1,San Diego,94301,36.867604,-117.221344,2,8,Offer D,Yes,40.74,Yes,Yes,DSL,180.1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.44,840.01,0.0,10,317.38,1167.39,Stayed,,
CUST-05024,Male,41,No,2,Los Angeles,90890,38.531053,-122.483118,1,72,Offer D,Yes,26.91,No,Yes,Fiber Optic,167.3,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Mailed Check,25.01,1620.22,0.0,0,1775.9,3396.12,Stayed,,
CUST-05025,Male,33,No,1,Anaheim,95504,41.795188,-119.422307,3,23,Offer D,Yes,4.4,No,Yes,Fiber Optic,119.9,Yes,No,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,62.65,1409.53,0.0,0,103.72,1513.25,Churned,Dissatisfaction,Network reliability
CUST-05026,Male,69,Yes,0,Bakersfield,92953,38.985549,-121.25176,6,32,Offer D,Yes,23.57,Yes,Yes,,197.0,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.23,3209.55,0.0,10,820.92,4040.47,Churned,Attitude,Product dissatisfaction
CUST-05027,Male,23,Yes,2,Long Beach,93338,41.027533,-122.79203,4,15,Offer A,Yes,27.68,Yes,Yes,Fiber Optic,53.4,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,75.66,1083.3,0.0,0,378.56,1461.86,Joined,,
CUST-05028,Female,54,No,2,Long Beach,95697,40.538064,-118.15458,6,68,Offer E,No,30.61,No,Yes,DSL,154.5,Yes,No,Yes,Yes,No,,,No,One Year,No,Credit Card,53.95,3590.49,0.0,0,2028.29,5618.78,Stayed,,
CUST-05029,Male,21,No,1,Sacramento,93682,38.029599,-118.512657,11,40,None,Yes,46.39,Yes,Yes,Fiber Optic,60.3,No,No,No,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,117.35,4594.74,0.0,0,1814.27,6409.01,Stayed,,
CUST-05030,Male,55,Yes,0,San Francisco,92745,40.989726,-116.583483,0,57,Offer E,Yes,,No,No,None,,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,48.23,2413.0,0.0,0,476.09,2889.09,Stayed,,
CUST-05031,Male,58,No,1,Sacramento,94846,36.085506,-115.421111,2,47,Offer B,Yes,30.3,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,74.49,3623.31,0.0,0,1461.84,5085.15,Stayed,,
CUST-05032,Female,31,No,0,San Francisco,91509,36.103194,-122.20809,1,10,None,Yes,37.6,Yes,Yes,Cable,76.3,No,No,No,Yes,Yes,,Yes,Yes,Two Year,Yes,Bank Withdrawal,117.0,1113.88,0.0,10,356.99,1480.87,Stayed,,
CUST-05033,Female,68,Yes,0,Oakland,93338,39.919174,-116.391092,11,56,Offer C,Yes,44.5,No,Yes,Fiber Optic,97.9,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,64.68,3702.82,0.0,10,2577.53,6290.35,Stayed,,
CUST-05034,Female,82,Yes,0,Anaheim,93034,33.778165,-120.679194,0,52,None,Yes,26.27,Yes,Yes,Cable,67.7,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,106.44,5087.74,0.0,0,1331.65,6419.39,Stayed,,
CUST-05035,Female,69,Yes,3,San Francisco,96035,35.40534,-117.960422,4,63,None,No,,Yes,Yes,Cable,58.7,No,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,58.24,3346.42,0.0,0,662.47,4008.89,Stayed,,
CUST-05036,Male,47,Yes,1,Anaheim,91768,38.281438,-115.657504,2,51,None,Yes,40.88,No,Yes,DSL,96.7,No,Yes,,No,No,,No,Yes,Two Year,No,Bank Withdrawal,35.75,1897.24,0.0,0,2223.61,4120.85,Stayed,,
CUST-05037,Female,74,No,1,Anaheim,91133,36.490623,-121.835675,7,70,None,Yes,,No,Yes,Fiber Optic,164.2,No,Yes,No,Yes,,No,No,No,Month-to-Month,Yes,Bank Withdrawal,48.98,3206.85,0.0,0,3101.75,6308.6,Churned,Price,Network reliability
CUST-05038,Male,47,Yes,0,Bakersfield,91202,41.436875,-118.250003,4,9,Offer C,Yes,5.32,Yes,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,46.83,427.14,0.0,0,50.95,478.09,Churned,Dissatisfaction,Price too high
CUST-05039,Male,59,Yes,0,Los Angeles,90249,41.605808,-119.504684,4,41,Offer B,Yes,11.49,No,Yes,Fiber Optic,91.6,No,No,Yes,No,Yes,No,Yes,No,One Year,Yes,Bank Withdrawal,114.39,4305.1,0.0,0,498.24,4803.34,Stayed,,
CUST-05040,Female,28,No,2,Fresno,91896,37.274522,-116.277996,6,40,Offer E,Yes,43.57,No,Yes,DSL,66.0,Yes,,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.86,3411.83,0.0,0,1634.07,5045.9,Stayed,,
CUST-05041,Female,44,Yes,0,Riverside,95125,37.621088,-117.24869,7,16,Offer A,Yes,24.22,,Yes,Fiber Optic,30.6,,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card,71.62,1130.73,0.0,0,422.55,1553.28,Churned,Attitude,Price too high
CUST-05042,Female,41,No,1,Sacramento,95277,39.383957,-116.495829,0,25,Offer D,Yes,8.46,Yes,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,31.8,707.61,0.0,10,201.17,918.78,Stayed,,
CUST-05043,Female,56,Yes,0,Oakland,90230,36.844017,-121.505391,4,10,Offer E,Yes,,No,Yes,Cable,177.7,No,No,Yes,,No,No,Yes,No,Month-to-Month,No,Credit Card,44.98,440.66,0.0,0,325.74,766.4,Churned,Competitor,Service attitude
CUST-05044,Female,35,Yes,1,Bakersfield,92676,34.305935,-117.174695,8,30,None,No,22.91,No,Yes,Cable,18.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,43.91,1208.26,0.0,10,624.46,1842.72,Stayed,,
CUST-05045,Male,62,No,2,Riverside,91285,39.596207,-118.199619,10,9,None,Yes,48.4,Yes,Yes,Cable,151.0,No,No,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,56.45,446.59,0.0,0,457.43,904.02,Stayed,,
CUST-05046,Female,29,Yes,0,Bakersfield,92876,39.508966,-119.750523,11,40,Offer A,Yes,11.14,No,Yes,Fiber Optic,177.4,No,Yes,No,No,Yes,Yes,,Yes,Two Year,No,Bank Withdrawal,66.75,2303.67,0.0,0,440.18,2743.85,Stayed,,
CUST-05047,Female,66,No,0,San Francisco,90321,34.82732,-120.565226,8,57,Offer D,Yes,18.11,Yes,Yes,Fiber Optic,,Yes,No,Yes,No,,No,,No,Month-to-Month,Yes,Credit Card,34.24,1763.06,0.0,0,991.93,2754.99,Stayed,,
CUST-05048,Female,48,Yes,0,San Diego,90028,40.412707,-121.05136,6,46,Offer D,Yes,8.31,Yes,Yes,Cable,71.2,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,79.59,3814.56,0.0,30,392.56,4237.12,Churned,Competitor,Product dissatisfaction
CUST-05049,Male,39,No,2,Riverside,92899,38.329667,-124.399387,3,7,Offer A,Yes,2.49,Yes,Yes,Fiber Optic,88.6,,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,50.65,347.25,0.0,0,18.64,365.89,Churned,Attitude,Service attitude
CUST-05050,Female,61,No,1,Riverside,90510,34.744865,-122.736591,1,43,None,Yes,13.7,No,Yes,Cable,,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.22,,0.0,0,536.74,4062.28,Stayed,,
CUST-05051,Male,81,Yes,1,Oakland,90641,38.694372,-123.886627,4,48,Offer D,Yes,,Yes,Yes,Fiber Optic,110.8,Yes,,Yes,Yes,No,No,,Yes,Month-to-Month,No,Bank Withdrawal,79.75,3310.92,0.0,0,1901.24,5212.16,Churned,Dissatisfaction,Network reliability
CUST-05052,Female,42,No,0,Sacramento,94637,34.71929,-115.677082,3,57,Offer B,Yes,13.36,No,No,None,0.0,,No,No,No,No,No,No,No,Two Year,No,Credit Card,23.51,1315.23,0.0,0,736.56,2051.79,Churned,Price,Competitor had better devices
CUST-05053,Female,68,Yes,1,Long Beach,93251,35.019713,-115.555076,0,17,None,Yes,34.82,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,51.23,825.03,0.0,0,641.33,1466.36,Stayed,,
CUST-05054,Male,24,No,0,Bakersfield,93748,40.556088,-115.699589,6,25,Offer D,Yes,26.3,No,Yes,Fiber Optic,94.4,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,42.03,1094.47,0.0,0,672.36,1766.83,Churned,Dissatisfaction,Product dissatisfaction
CUST-05055,Female,23,Yes,0,Bakersfield,92720,41.33017,-115.993634,2,7,Offer E,Yes,25.99,,Yes,Cable,,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,27.81,167.69,0.0,0,192.83,360.52,Stayed,,
CUST-05056,Male,41,No,3,Oakland,93904,34.940385,-122.198163,5,55,None,Yes,39.08,,Yes,Fiber Optic,5.2,No,No,No,No,,No,No,Yes,One Year,Yes,Credit Card,110.8,5862.81,0.0,0,2213.77,8076.58,Stayed,,
CUST-05057,Male,36,Yes,0,San Francisco,95006,41.316485,-119.385424,11,19,None,Yes,30.89,No,No,None,0.0,No,No,No,No,No,No,,No,Two Year,Yes,Bank Withdrawal,46.75,774.42,0.0,0,615.81,1390.23,Stayed,,
CUST-05058,Male,26,No,0,San Francisco,91312,34.768589,-115.058425,4,32,Offer D,Yes,,Yes,Yes,Fiber Optic,90.0,No,Yes,Yes,No,No,No,Yes,Yes,Two Year,No,Mailed Check,92.09,3017.86,0.0,20,270.84,3308.7,Stayed,,
CUST-05059,Female,53,No,0,San Diego,95614,33.61404,-116.598269,11,32,Offer B,Yes,11.04,No,Yes,Cable,120.5,No,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,118.87,3945.64,0.0,20,361.79,4327.43,Stayed,,
CUST-05060,Female,57,No,0,Sacramento,93337,33.053127,-124.481069,3,26,Offer E,Yes,27.19,No,Yes,Cable,199.1,Yes,No,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,62.06,1508.1,40.64,0,684.24,2151.7,Stayed,,
CUST-05061,Female,41,Yes,0,Los Angeles,91491,34.800076,-119.721964,2,72,Offer E,Yes,42.27,Yes,Yes,Cable,129.7,Yes,No,,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,68.61,4861.83,0.0,0,3040.65,7902.48,Stayed,,
CUST-05062,Male,65,No,0,Fresno,91419,36.159842,-124.38903,8,22,None,Yes,7.62,Yes,Yes,Fiber Optic,79.4,No,No,No,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,36.8,796.86,0.0,0,177.13,973.99,Stayed,,
CUST-05063,Female,80,Yes,1,Oakland,91459,41.31171,-121.581125,4,55,Offer C,Yes,5.34,No,Yes,Fiber Optic,146.4,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,95.52,4797.8,0.0,0,274.17,5071.97,Churned,Price,Price too high
CUST-05064,Male,70,Yes,0,Riverside,93460,34.800501,-119.968071,9,57,Offer C,Yes,25.88,No,Yes,Cable,196.9,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,113.38,5909.55,0.0,20,1447.24,7376.79,Stayed,,
CUST-05065,Female,71,Yes,0,Fresno,94905,35.971921,-115.213847,6,8,None,Yes,,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,112.82,892.94,0.0,30,68.71,991.65,Churned,Competitor,Price too high
CUST-05066,Male,59,Yes,0,Oakland,95657,39.474481,-117.694403,3,46,None,Yes,49.71,No,Yes,Cable,73.6,No,Yes,Yes,No,,Yes,No,Yes,Month-to-Month,Yes,Credit Card,67.08,3090.43,0.0,0,2299.71,5390.14,Joined,,
CUST-05067,Male,62,No,1,Fresno,92568,35.369704,-120.730161,0,5,Offer B,Yes,0.22,No,Yes,Fiber Optic,138.0,,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,80.18,418.26,0.0,0,1.1,419.36,Churned,Dissatisfaction,Competitor had better devices
CUST-05068,Male,31,Yes,0,Riverside,91338,39.001497,-119.397189,1,12,Offer A,No,22.44,No,Yes,Fiber Optic,95.5,No,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Mailed Check,102.01,1243.74,0.0,0,284.81,1528.55,Stayed,,
CUST-05069,Female,46,No,3,Bakersfield,93693,36.604739,-115.999149,11,27,Offer B,Yes,8.13,Yes,Yes,Cable,109.5,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,90.36,2359.6,0.0,10,227.11,2596.71,Stayed,,
CUST-05070,Male,23,Yes,0,Oakland,95249,34.366227,-121.383582,9,11,None,No,34.05,No,Yes,Fiber Optic,191.3,No,,No,No,Yes,,No,No,Month-to-Month,No,Credit Card,53.33,575.54,0.0,10,371.48,957.02,Churned,Dissatisfaction,Service attitude
CUST-05071,Male,24,Yes,0,Los Angeles,94610,39.47356,-118.103638,4,36,Offer B,Yes,31.51,No,Yes,,90.1,,No,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit Card,111.38,3414.94,0.0,20,1140.8,4575.74,Churned,Dissatisfaction,Competitor had better devices
CUST-05072,Male,54,No,0,Los Angeles,93082,32.756869,-121.772632,11,52,Offer A,Yes,,No,Yes,Fiber Optic,66.2,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,92.38,4941.6,0.0,0,1943.34,6884.94,Stayed,,
CUST-05073,Male,70,Yes,0,Fresno,90347,35.277181,-119.50838,7,2,Offer D,Yes,28.17,Yes,Yes,Fiber Optic,128.8,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,101.97,186.79,0.0,0,59.78,246.57,Joined,,
CUST-05074,Male,35,Yes,1,San Francisco,90117,35.883725,-124.243552,7,71,Offer A,Yes,9.47,No,Yes,Fiber Optic,115.8,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,39.38,2769.26,0.0,0,613.44,3382.7,Stayed,,
CUST-05075,Male,55,Yes,0,Anaheim,92459,36.853073,-115.636337,11,12,Offer D,Yes,2.67,Yes,Yes,Cable,82.5,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,70.19,836.13,26.23,10,30.84,850.74,Churned,Price,Product dissatisfaction
CUST-05076,Female,76,Yes,0,San Francisco,91421,38.958758,-123.997172,7,55,Offer A,Yes,36.11,Yes,Yes,DSL,64.0,No,Yes,No,,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,98.17,4758.75,0.0,0,2141.56,6900.31,Churned,Competitor,Competitor had better devices
CUST-05077,Female,18,No,0,Anaheim,91855,36.864347,-122.166651,8,31,Offer B,Yes,22.0,Yes,Yes,Fiber Optic,107.4,No,Yes,,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,81.16,2157.37,0.0,0,734.11,2891.48,Stayed,,
CUST-05078,Male,61,Yes,0,Riverside,93083,38.146079,-121.031476,1,32,None,Yes,11.11,No,Yes,Cable,36.9,No,No,No,No,No,,Yes,Yes,Month-to-Month,Yes,Credit Card,90.88,2680.68,21.74,0,337.92,2996.86,Churned,Price,Service attitude
CUST-05079,Female,64,Yes,1,San Francisco,95518,38.159901,-117.998324,3,64,Offer D,Yes,12.59,Yes,Yes,Fiber Optic,57.2,No,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,89.81,5457.61,0.0,10,880.71,6348.32,Stayed,,
CUST-05080,Female,52,No,0,Sacramento,91632,36.046081,-117.011652,11,59,Offer D,Yes,7.45,No,Yes,DSL,170.9,No,Yes,,No,No,Yes,No,No,One Year,Yes,Credit Card,20.55,1159.17,0.0,0,479.78,1638.95,Stayed,,
CUST-05081,Male,77,No,0,San Diego,92000,41.372727,-123.663309,10,25,Offer D,Yes,14.18,Yes,Yes,Cable,182.3,No,,No,No,Yes,Yes,,Yes,Two Year,Yes,Credit Card,79.21,1813.73,0.0,0,386.75,2200.48,Stayed,,
CUST-05082,Male,69,Yes,0,Long Beach,92146,41.580611,-124.047959,9,69,Offer B,No,39.6,No,Yes,Fiber Optic,81.7,No,,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.13,5580.41,0.0,10,2467.61,8058.02,Churned,Dissatisfaction,Network reliability
CUST-05083,Male,25,No,0,Sacramento,94378,38.027583,-116.190505,5,68,Offer A,Yes,31.03,Yes,Yes,DSL,167.7,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.33,3538.83,0.0,20,2087.79,5646.62,Churned,Competitor,Service attitude
CUST-05084,Female,58,Yes,1,Anaheim,96099,33.181063,-117.093468,5,44,Offer B,Yes,49.37,No,Yes,Fiber Optic,25.1,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,70.61,3121.02,0.0,0,2083.7,5204.72,Stayed,,
CUST-05085,Male,20,Yes,1,Anaheim,90807,37.165712,-115.851876,11,43,Offer E,No,26.21,Yes,No,None,0.0,No,No,No,No,No,No,,No,One Year,Yes,Credit Card,59.25,2473.48,0.0,0,1022.07,3495.55,Stayed,,
CUST-05086,Female,31,Yes,0,Riverside,91692,34.251984,-117.464002,11,15,Offer B,Yes,26.07,No,No,,0.0,No,No,No,,No,No,No,No,One Year,No,Bank Withdrawal,70.62,915.38,0.0,0,376.94,1292.32,Stayed,,
CUST-05087,Male,43,No,0,Anaheim,92705,37.090538,-116.689472,4,13,Offer E,Yes,9.57,Yes,Yes,Fiber Optic,137.2,Yes,Yes,Yes,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,113.57,1387.22,0.0,0,133.17,1520.39,Churned,Dissatisfaction,Service attitude
CUST-05088,Female,75,Yes,0,San Diego,95541,34.29059,-120.558001,1,69,Offer A,Yes,29.32,No,No,None,0.0,No,,No,No,No,No,,No,Month-to-Month,Yes,Mailed Check,67.93,4591.32,0.0,0,1944.36,6535.68,Churned,Competitor,Competitor had better devices
CUST-05089,Male,57,No,2,San Diego,93436,39.186625,-118.362083,7,70,Offer D,Yes,30.42,No,Yes,Cable,188.2,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,52.41,3668.49,0.0,0,2104.85,5773.34,Churned,Competitor,Competitor had better devices
CUST-05090,Male,68,Yes,0,Sacramento,90211,33.264077,-116.12392,0,45,Offer C,Yes,10.33,Yes,Yes,DSL,126.6,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,96.18,4463.55,0.0,0,479.5,4943.05,Stayed,,
CUST-05091,Female,22,Yes,0,Anaheim,91691,41.556389,-122.709978,0,25,Offer D,Yes,4.4,No,Yes,DSL,184.7,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,91.07,2010.71,0.0,0,99.26,2109.97,Churned,Competitor,Service attitude
CUST-05092,Female,49,No,0,Long Beach,91778,34.356071,-120.102641,11,25,Offer C,Yes,18.44,Yes,Yes,DSL,25.6,No,,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,60.6,1365.99,0.0,0,454.2,1820.19,Churned,Competitor,Product dissatisfaction
CUST-05093,Female,18,Yes,0,Anaheim,93148,38.776235,-116.798906,0,10,Offer B,Yes,8.61,Yes,Yes,Cable,118.8,Yes,No,Yes,No,No,No,Yes,Yes,One Year,No,Credit Card,99.26,938.72,0.0,0,93.8,1032.52,Stayed,,
CUST-05094,Female,71,Yes,1,Bakersfield,95443,41.211142,-118.96058,8,62,Offer C,Yes,25.16,No,No,None,0.0,No,No,No,,No,No,No,No,Two Year,No,Bank Withdrawal,20.42,1270.3,0.0,0,1440.9,2711.2,Joined,,
CUST-05095,Female,28,Yes,0,Oakland,92500,34.85492,-117.410762,4,12,Offer E,Yes,26.31,Yes,Yes,Fiber Optic,174.0,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,113.34,1311.09,0.0,30,336.4,1677.49,Churned,Price,Competitor had better devices
CUST-05096,Female,70,Yes,0,Fresno,90687,41.375821,-121.45416,11,67,Offer A,Yes,30.41,No,Yes,Fiber Optic,,No,No,Yes,No,,No,No,Yes,One Year,No,Bank Withdrawal,87.07,5534.99,0.0,30,2088.34,7653.33,Stayed,,
CUST-05097,Male,25,Yes,0,Anaheim,92671,36.192409,-124.163639,1,29,Offer E,Yes,30.14,Yes,Yes,Fiber Optic,154.6,,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.57,2440.8,0.0,30,959.94,3430.74,Churned,Competitor,Product dissatisfaction
CUST-05098,Female,42,Yes,0,Sacramento,95067,41.625043,-124.196884,10,43,None,Yes,33.74,Yes,Yes,DSL,37.0,No,No,No,Yes,,Yes,No,No,One Year,Yes,Credit Card,95.59,3848.47,0.0,0,1325.13,5173.6,Churned,Attitude,Competitor had better devices
CUST-05099,Male,57,Yes,0,Sacramento,90930,41.727957,-114.695076,0,37,None,Yes,11.52,No,Yes,Fiber Optic,178.6,No,No,,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,43.78,1667.84,0.0,0,461.28,2129.12,Stayed,,
CUST-05100,Male,49,Yes,0,Bakersfield,94114,34.286759,-114.676784,3,69,Offer B,Yes,36.54,No,Yes,DSL,95.2,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,36.64,2521.7,0.0,30,2615.5,5167.2,Stayed,,
CUST-05101,Female,45,No,1,Sacramento,91315,40.39533,-122.302664,10,11,Offer D,Yes,26.24,Yes,Yes,Fiber Optic,38.6,No,Yes,,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,106.08,1167.55,0.0,0,278.36,1445.91,Stayed,,
CUST-05102,Male,20,Yes,0,Oakland,92834,34.3375,-122.966357,1,40,None,Yes,21.87,No,No,,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,112.09,4566.28,0.0,0,881.66,5447.94,Churned,Dissatisfaction,Price too high
CUST-05103,Female,79,Yes,2,Sacramento,91774,34.651186,-124.311346,2,63,Offer C,Yes,,No,Yes,DSL,103.1,Yes,No,Yes,No,No,Yes,No,No,Month-to-Month,No,Credit Card,78.31,5157.76,0.0,0,2023.83,7181.59,Churned,Competitor,Service attitude
CUST-05104,Female,44,No,0,Los Angeles,92246,33.299202,-122.094929,1,22,Offer B,Yes,25.06,No,Yes,Cable,17.0,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,67.54,1409.58,0.0,0,583.31,1992.89,Churned,Attitude,Service attitude
CUST-05105,Male,62,No,0,Riverside,91186,33.987101,-121.022745,7,15,None,No,,No,Yes,Cable,11.4,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.09,1371.75,0.0,0,378.91,1750.66,Churned,Competitor,Product dissatisfaction
CUST-05106,Male,42,Yes,1,Anaheim,92465,38.50608,-121.991077,2,9,None,Yes,1.16,No,Yes,Fiber Optic,54.5,Yes,Yes,No,Yes,No,Yes,No,No,One Year,No,Bank Withdrawal,88.13,770.22,10.14,0,9.86,769.94,Stayed,,
CUST-05107,Female,78,Yes,2,Sacramento,90384,36.767901,-116.207205,1,70,None,Yes,40.1,,Yes,Fiber Optic,144.2,Yes,Yes,No,Yes,No,,No,No,Month-to-Month,No,Bank Withdrawal,55.89,3511.2,0.0,0,3071.83,6583.03,Stayed,,
CUST-05108,Female,61,No,0,San Diego,95866,40.01397,-116.705923,5,64,Offer B,Yes,21.21,No,Yes,Fiber Optic,89.7,No,,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,24.59,1647.48,0.0,0,1300.12,2947.6,Stayed,,
CUST-05109,Male,63,Yes,2,San Diego,94991,35.65397,-123.657453,6,6,Offer B,Yes,25.9,Yes,Yes,DSL,107.6,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,60.35,346.37,0.0,0,167.55,513.92,Joined,,
